overall,reviewText
3.0,"Over quite a few years I've bought and worn Silver Forest jewelry, especially earrings, and used to get so many compliments on them.  Unfortunately, their aesthetic has changed over time, away from what made their pieces special and interesting.  Many of their designs used to be kind of contemporary and unusual, with the multiple, individually moving components, contrasting materials and textures, and subtle color palettes creating a unique feel.  They were sort of sophisticated but relatively affordable.  Some designs veered more towards conventionally pretty or delicate, while some were more like abstract modern art pieces, but all were pretty well made and special.  These days, it seems they go more towards an overly ""pretty"" aesthetic, too overwhelmingly using motifs such as lace, flowers, tear-drop shapes, and such, all made with less interesting materials.  Such things are not bad, necessarily, but the variety is gone, and their pieces are just not very special anymore.  I'm very disappointed and will probably not seek out their products as I have over the years.  Too bad."
5.0,Nice fun earrings good color. Not heavy or cheap looking. Certainly not what you would want for a formal but great easy wearing earrings.
1.0,"This product has a different pitcher then what you actually get.. don't get it.. the back is not Turquoise, its just a pic of plastic."
2.0,"Before I purchased these earrings, others had commented on their poor quality.  These are cute but not really a very high quality."
5.0,Package arrived promptly and in good shape. Loved these beautiful earrings. I ordered them for a gift but almost kept them for myself. May have to order another pair for myself.
5.0,Purchased with a necklace on amazon and these match perfectly.  The size is just right and they are so unique that I get compliments on them.
1.0,"I was very disappointed when I received these earrings I ordered from Amazon. They are very small and the ""turquoise"" background is actually plastic with a small piece of turquoise mounted to the metal (not silver). When I purchased these, they were advertised as sale priced from $40 to $18.  Now they're advertised at $13.50. These are not the quality I expected, and I won't be ordering jewelry again."
5.0,"received ear rings and very very happy with the quality, color and style.  Will purchase another pair for my daughter. The only down side, is it needs some kind of backing. these come off my ears without me knowing it and I don't want to lose them. Otherwise, they are great!!!!!"
5.0,Bought for a gift and they look so good want to keep for myself!  I am impressed with these earrings.
2.0,"Watch out with these.  I bought them for my wife and after less than three (3) weeks they started falling apart.  The center turquoise is glued on and it just fell off.  They are useless now.  Also, the picture is somewhat deceptive.  The back of the earring is a flat separate piece of plastic and is not connected to the metal part of the earring so it flaps around.

These are cheap and fall apart quickly."
5.0,"These are the most comfortable things I have ever worn on my feet; I bought them for gymnastics and I'm so happy that I did; They are so comfortable! But just in case you didn't know: the straps are only attached at the back of the slipper; So you have to sew them into the front- I'm assuming for proper fit; This is a bit annoying- coupled with the fact that there is no loop or area of fabric to sew them into without having to see your handy work through the front(no good if your terrible at sewing like me); And they soil easily;This should be expected of course(especially if they are white). Still, as my title suggests,they earn 5 stars and more because they truly are that comfortable; Especially when walking on carpet; I can't well explain why, because the shoes really have no padding; But they hug your feet and support your arch to an extent (I'm assuming these would not be as comfortable for flat footed people).The price is great and, if you are into ballet, what do you have to loose."
5.0,Hope they keep making these! Great fit - very comfortable. Wear quite well.  Half the price of Birks.
5.0,So far I am very pleased with these less expensive versions of Birkenstocks. Haven't noticed any lack in quality and of course love the comfort of these shoes. Birkenstocks (and Betula's) are the best!
5.0,"The nice thing with Birkenstock brand is that sizes are incredibly consistent across the various divisions (Birkenstock, Birkis, Papillio, Betula, etc.); so when your favorite relative laments that they can't find ""tan"" suede 2-strap birkenstocks to replace their old ones in their neck of the woods, it's a sure bet you'll get the size, quality, and color you ask for when you order them sight unseen.  There are lots of imitations out there, but only Birkenstock products hold up the way you need them to.  A bit more to pay for the guarantee of durability and craftsmanship that will make these sandals last SOOOO much longer than the ""knock-offs"", but well worth the comfort and peace of mind."
5.0,I had a pair of these stolen while returning from a cruise. I am so happy to have a new pair. They are my favorite shoes.
5.0,"I have been looking for this particular style of Birkenstock for over two years.  I already own a pair just like this and, unfortunately, they got wet so they don't look new anymore.  I was so happy to find them.  They are the most comfortable shoes I have ever owned.  I have flat feet and most shoes aren't very easy to wear for a very long period of time.  I can wear these all day and not only do my feet not hurt but my back doesn't either.  This was a great find!!"
5.0,I love my sandals. They are the second pair I've bought. The first pair were clogs and I love them too. I wear my sandals all the time. I would reccomend them to anyone for themselves or as presents for others.
