overall,reviewText
5.0,This disc has some great solid Performances on it. Carlton's take on The Doobie Brothers Minute by Minute is a Pure Gem. I really dig his Guitar work.
5.0,excellent!!!
5.0,satisfied
4.0,"MR. CARLTON HASN'T LOST A STEP SINCE LEAVING THE "" JAZZ CRUSADERS """
5.0,Great CD.
5.0,"For all of us swept up in the cool breeze of smooth jazz, this is a must for your collection.  Diverse tunes; so many feel-good moments!"
5.0,Very pleased with the product and the transaction. The CD is ine I was looking for since many years ago.
4.0,I got this because it has a few of the hits that I really like on it.  I found some others on here that I really like and did not know that he did.  This CD is recommend to all that like Larry.
5.0,It don't get any better than Larry carlton with his style. He is great an icon in his ownstyle. You will like this CD
5.0,"How did I miss this CD, I guess you can't buy them all.  Hey its on my computer and its been playing non-stop in my truck player. I loved his stuff with Steely Dan and Fourplay, and his solo stuff continues to smoke.  This compilation is great for those who want a sample of his playing and can't buy it all.  Need to follow his releases more carefully.  BUY THIS CD."
5.0,Larry never disappoints in any of the music he does.  This CD contains a collection of some of his best.  I don't know how you're able to pick out these when everything he does is classic.  If you love Larry you'll love this.
5.0,Magnificent detail. Far superior to the hot wheels 1:18 ferrari we also ordered from a different supplier. Really incredible.
5.0,"Ordered a few Yat Mings as well as the Shelby collect. This Tucker is right up there with the Shelby Collect brand.

Amazing detail, right down to the logo on the rear hood.

Super Paint Job! Clear Coat appearance

Didn't remember that the Tucker was rear engine.

This car was so far ahead of anything made in the late 40's.

No brainer on this one if you like the era."
5.0,"paint job is fantastic, interior and engine are perfect, trunk even has luggage. suiside doors are my favorite part, true collectors item!"
5.0,"We got these along with the Country Market Set for our daughter's 3rd birthday and she immediately fell in love!  She isn't a dollhouse, Barbie type of girl, but she loves her animals and these are PERFECT!!!  They are SO detailed and just darling!!!  A must have for any of the Calico Critters Houses!!"
5.0,"My daughter has played with the 80's version of the Calico Critters at Grandma's from age 3 on up, and was delighted when she received this mouse family for her birthday.  She loves imaginative play and has made a beautiful homemade shoebox house for her little mice, including furniture made from household odds and ends.  She is getting her brother another Critter family for his 5th birthday so their families can be neighbors.
These are wonderful toys, very cute and well-made.  Their arms and legs move, and their little outfits are adorable.  The only difficulty we've had so far is in tying the tiny outfit ties when they come undone (such as the baby twins' miniscule outfits that are tied with tiny bows).  They are quite durable, just as the 80's versions were (and are).  I highly recommend them for any child who has a good imagination and who loves pretend play with families."
5.0,WE BOUGHT THIS MOUSE FAMILY AS A GIFT FOR OUR FOUR YEAR OLD DAUGHTER ALONG WITH THE HOUSE AND ACCESSORIES. SHE ENJOYS PLAYING WITH IT EVERYDAY.IT IS MADE WELL AND IS ADORABLE.
5.0,THE QUALITY IS REALLY GOOD!
4.0,purchased for our cats to use..its secured to their scratching pole and the like it.
5.0,very nice for the price
5.0,this is a must have to the chugger collection.
5.0,"purchased as a gift to a frequent traveler, they loved it."
4.0,very good
5.0,"Great gift for any student, or social study teacher."
5.0,Bought as a gift. It is being enjoyed!!
5.0,"I've seen map like this at my aunt's and like it so much that decided to get it. I've chosen this one because liked the way it looks, very stylish and matches my room."
4.0,A bit cheap looking but will look good in a frame. Careful when rolling it up to not scratch the countries off on accident.
5.0,"Amazing Breaker Bar , Loved thank you Amazon."
4.0,"I am only rating this four stars because my selfie stick arrived a bit dirty.. The product had some fingerprints on it, indicating that it was used prior to when I opened it. I found this a bit off-putting. The product itself has a nice sleek design, and is definitely one of the classier selfie sticks I've seen. I have yet to try it out, but I tested the holder with my phone and it holds the phone in place very well. I will be sure to update my review once I have the opportunity to try this out."
